"C","CTY","J","Val"
"crice","CUB","jmilk",0.00272357220116751
"crice","CYP","jbeef",0.00117908979628921
"crice","CYP","jpork",0.00117908979628921
"crice","CYP","jlamb",0.00117908979628921
"crice","CYP","jpoul",0.00117908979628921
"crice","CYP","jeggs",0.00117908979628921
"crice","CYP","jmilk",0.00117908979628921
"crice","CZE","jbeef",0.000424312872710156
"crice","CZE","jpork",0.000424312872710156
"crice","CZE","jlamb",0.000424312872710156
"crice","CZE","jpoul",0.000424312872710156
"crice","CZE","jeggs",0.000424312872710156
"crice","CZE","jmilk",0.000424312872710156
"crice","DEU","jbeef",3.95561294423269E-5
"crice","DEU","jpork",3.95561294423269E-5
"crice","DEU","jlamb",3.95561294423269E-5
"crice","DEU","jpoul",3.95561294423269E-5
"crice","DEU","jeggs",3.95561294423269E-5
"crice","DEU","jmilk",3.95561294423269E-5
"crice","DNK","jbeef",0.00015677866486683
"crice","DNK","jpork",0.00015677866486683
"crice","DNK","jlamb",0.00015677866486683
"crice","DNK","jpoul",0.00015677866486683
"crice","DNK","jeggs",0.00015677866486683
"crice","DNK","jmilk",0.00015677866486683
"crice","DOM","jbeef",0.00272357220116751
"crice","DOM","jpork",0.00272357220116751
"crice","DOM","jlamb",0.00272357220116751
"crice","DOM","jpoul",0.00272357220116751
"crice","DOM","jeggs",0.00272357220116751
"crice","DOM","jmilk",0.00272357220116751
"crice","DZA","jbeef",0.00646308319528379
"crice","DZA","jpork",0.00646308319528379
"crice","DZA","jlamb",0.00646308319528379
"crice","DZA","jpoul",0.00646308319528379
"crice","DZA","jeggs",0.00646308319528379
"crice","DZA","jmilk",0.00646308319528379
"crice","EGY","jbeef",0.0229770581289062
"crice","EGY","jpork",0.0229770581289062
"crice","EGY","jlamb",0.0229770581289062
"crice","EGY","jpoul",0.0229770581289062
"crice","EGY","jeggs",0.0229770581289062
"crice","EGY","jmilk",0.0229770581289062
"crice","FJI","jbeef",0.00311037128420056
"crice","FJI","jpork",0.00311037128420056
"crice","FJI","jlamb",0.00311037128420056
"crice","FJI","jpoul",0.00311037128420056
"crice","FJI","jeggs",0.00311037128420056
"crice","FJI","jmilk",0.00311037128420056
"crice","FNP","jbeef",0.00015677866486683
"crice","FNP","jpork",0.00015677866486683
"crice","FNP","jlamb",0.00015677866486683
"crice","FNP","jpoul",0.00015677866486683
"crice","FNP","jeggs",0.00015677866486683
"crice","FNP","jmilk",0.00015677866486683
"crice","FRP","jbeef",0.0024385969593716
"crice","FRP","jpork",0.0024385969593716
"crice","FRP","jlamb",0.0024385969593716
"crice","FRP","jpoul",0.0024385969593716
"crice","FRP","jeggs",0.0024385969593716
"crice","FRP","jmilk",0.0024385969593716
"crice","GEO","jbeef",2.52563612576323E-6
"crice","GEO","jpork",2.52563612576323E-6
"crice","GEO","jlamb",2.52563612576323E-6
"crice","GEO","jpoul",2.52563612576323E-6
"crice","GEO","jeggs",2.52563612576323E-6
"crice","GEO","jmilk",2.52563612576323E-6
"crice","GNB","jbeef",0.0906872523568794
"crice","GNB","jpork",0.0906872523568794
"crice","GNB","jlamb",0.0906872523568794
"crice","GNB","jpoul",0.0906872523568794
"crice","GNB","jeggs",0.0906872523568794
"crice","GNB","jmilk",0.0906872523568794
"crice","GRC","jbeef",0.000761487096607859
"crice","GRC","jpork",0.000761487096607859
"crice","GRC","jlamb",0.000761487096607859
"crice","GRC","jpoul",0.000761487096607859
"crice","GRC","jeggs",0.000761487096607859
"crice","GRC","jmilk",0.000761487096607859
"crice","GSA","jbeef",0.011522163008101
"crice","GSA","jpork",0.011522163008101
"crice","GSA","jlamb",0.011522163008101
"crice","GSA","jpoul",0.011522163008101
"crice","GSA","jeggs",0.011522163008101
"crice","GSA","jmilk",0.011522163008101
"crice","GTM","jbeef",0.00272357220116751
"crice","GTM","jpork",0.00272357220116751
"crice","GTM","jlamb",0.00272357220116751
"crice","GTM","jpoul",0.00272357220116751
"crice","GTM","jeggs",0.00272357220116751
"crice","GTM","jmilk",0.00272357220116751
"crice","HND","jbeef",0.00272357220116751
"crice","HND","jpork",0.00272357220116751
"crice","HND","jlamb",0.00272357220116751
"crice","HND","jpoul",0.00272357220116751
"crice","HND","jeggs",0.00272357220116751
"crice","HND","jmilk",0.00272357220116751
"crice","HRV","jbeef",0.000761487096607859
"crice","HRV","jpork",0.000761487096607859
"crice","HRV","jlamb",0.000761487096607859
"crice","HRV","jpoul",0.000761487096607859
"crice","HRV","jeggs",0.000761487096607859
"crice","HRV","jmilk",0.000761487096607859
"crice","HTI","jbeef",0.00272357220116751
"crice","HTI","jpork",0.00272357220116751
"crice","HTI","jlamb",0.00272357220116751
"crice","HTI","jpoul",0.00272357220116751
"crice","HTI","jeggs",0.00272357220116751
"crice","HTI","jmilk",0.00272357220116751
"crice","HUN","jbeef",0.000424312872710156
"crice","HUN","jpork",0.000424312872710156
"crice","HUN","jlamb",0.000424312872710156
"crice","HUN","jpoul",0.000424312872710156
"crice","HUN","jeggs",0.000424312872710156
"crice","HUN","jmilk",0.000424312872710156
"crice","IDN","jbeef",0.417618692898004
"crice","IDN","jpork",0.417618692898004
"crice","IDN","jlamb",0.417618692898004
"crice","IDN","jpoul",0.417618692898004
"crice","IDN","jeggs",0.417618692898004
"crice","IDN","jmilk",0.417618692898004
"crice","IND","jbeef",0.00411956822821463
"crice","IND","jpork",0.00411956822821463
"crice","IND","jlamb",0.00411956822821463
"crice","IND","jpoul",0.00411956822821463
"crice","IND","jeggs",0.00411956822821463
"crice","IND","jmilk",0.00411956822821463
"crice","IRL","jbeef",0.00361616374752539
"crice","IRL","jpork",0.00361616374752539
"crice","IRL","jlamb",0.00361616374752539
"crice","IRL","jpoul",0.00361616374752539
"crice","IRL","jeggs",0.00361616374752539
"crice","IRL","jmilk",0.00361616374752539
"crice","IRN","jbeef",0.0252620607402958
"crice","IRN","jpork",0.0252620607402958
"crice","IRN","jlamb",0.0252620607402958
"crice","IRN","jpoul",0.0252620607402958
"crice","IRN","jeggs",0.0252620607402958
"crice","IRN","jmilk",0.0252620607402958
"crice","IRQ","jbeef",0.104387503077968
"crice","IRQ","jpork",0.104387503077968
"crice","IRQ","jlamb",0.104387503077968
"crice","IRQ","jpoul",0.104387503077968
"crice","IRQ","jeggs",0.104387503077968
"crice","IRQ","jmilk",0.104387503077968
"crice","ISL","jbeef",0.00015677866486683
"crice","ISL","jpork",0.00015677866486683
"crice","ISL","jlamb",0.00015677866486683
"crice","ISL","jpoul",0.00015677866486683
"crice","ISL","jeggs",0.00015677866486683
"crice","ISL","jmilk",0.00015677866486683
"crice","ITP","jbeef",0.00110106809606228
"crice","ITP","jpork",0.00110106809606228
"crice","ITP","jlamb",0.00110106809606228
"crice","ITP","jpoul",0.00110106809606228
"crice","ITP","jeggs",0.00110106809606228
"crice","ITP","jmilk",0.00110106809606228
"crice","JAM","jbeef",0.00311037128420056
"crice","JAM","jpork",0.00311037128420056
"crice","JAM","jlamb",0.00311037128420056
"crice","JAM","jpoul",0.00311037128420056
"crice","JAM","jeggs",0.00311037128420056
"crice","JAM","jmilk",0.00311037128420056
"crice","JPN","jbeef",0.00622084635312525
"crice","JPN","jpork",0.00622084635312525
"crice","JPN","jlamb",0.00622084635312525
"crice","JPN","jpoul",0.00622084635312525
"crice","JPN","jeggs",0.00622084635312525
"crice","JPN","jmilk",0.00622084635312525
"crice","KAZ","jbeef",0.000239048792219969
"crice","KAZ","jpork",0.000239048792219969
"crice","KAZ","jlamb",0.000239048792219969
"crice","KAZ","jpoul",0.000239048792219969
"crice","KAZ","jeggs",0.000239048792219969
"crice","KAZ","jmilk",0.000239048792219969
"crice","KHM","jbeef",0.49572242433685
"crice","KHM","jpork",0.49572242433685
"crice","KHM","jlamb",0.49572242433685
"crice","KHM","jpoul",0.49572242433685
"crice","KHM","jeggs",0.49572242433685
"crice","KHM","jmilk",0.49572242433685
"crice","LAO","jbeef",0.49572242433685
"crice","LAO","jpork",0.49572242433685
"crice","LAO","jlamb",0.49572242433685
"crice","LAO","jpoul",0.49572242433685
"crice","LAO","jeggs",0.49572242433685
"crice","LAO","jmilk",0.49572242433685
"crice","LBY","jbeef",0.0487969479137129
"crice","LBY","jpork",0.0487969479137129
"crice","LBY","jlamb",0.0487969479137129
"crice","LBY","jpoul",0.0487969479137129
"crice","LBY","jeggs",0.0487969479137129
"crice","LBY","jmilk",0.0487969479137129
"crice","MDA","jbeef",0.000424312872710156
"crice","MDA","jpork",0.000424312872710156
"crice","MDA","jlamb",0.000424312872710156
"crice","MDA","jpoul",0.000424312872710156
"crice","MDA","jeggs",0.000424312872710156
"crice","MDA","jmilk",0.000424312872710156
"crice","MDG","jbeef",0.0715947757162161
"crice","MDG","jpork",0.0715947757162161
"crice","MDG","jlamb",0.0715947757162161
"crice","MDG","jpoul",0.0715947757162161
"crice","MDG","jeggs",0.0715947757162161
"crice","MDG","jmilk",0.0715947757162161
"crice","MMR","jbeef",0.586992643245624
"crice","MMR","jpork",0.586992643245624
"crice","MMR","jlamb",0.586992643245624
"crice","MMR","jpoul",0.586992643245624
"crice","MMR","jeggs",0.586992643245624
"crice","MMR","jmilk",0.586992643245624
"crice","MRT","jbeef",0.0176940266034778
"crice","MRT","jpork",0.0176940266034778
"crice","MRT","jlamb",0.0176940266034778
"crice","MRT","jpoul",0.0176940266034778
"crice","MRT","jeggs",0.0176940266034778
"crice","MRT","jmilk",0.0176940266034778
"crice","MYS","jbeef",0.0298449330331024
"crice","MYS","jpork",0.0298449330331024
"crice","MYS","jlamb",0.0298449330331024
"crice","MYS","jpoul",0.0298449330331024
"crice","MYS","jeggs",0.0298449330331024
"crice","MYS","jmilk",0.0298449330331024
"crice","NER","jbeef",0.00771331554921005
"crice","NER","jpork",0.00771331554921005
"crice","NER","jlamb",0.00771331554921005
"crice","NER","jpoul",0.00771331554921005
"crice","NER","jeggs",0.00771331554921005
"crice","NER","jmilk",0.00771331554921005
"crice","NIC","jbeef",0.00272357220116751
"crice","NIC","jpork",0.00272357220116751
"crice","NIC","jlamb",0.00272357220116751
"crice","NIC","jpoul",0.00272357220116751
"crice","NIC","jeggs",0.00272357220116751
"crice","NIC","jmilk",0.00272357220116751
"crice","NLD","jbeef",0.00088979226785657
"crice","NLD","jpork",0.00088979226785657
"crice","NLD","jlamb",0.00088979226785657
"crice","NLD","jpoul",0.00088979226785657
"crice","NLD","jeggs",0.00088979226785657
"crice","NLD","jmilk",0.00088979226785657
"crice","NOR","jbeef",0.00015677866486683
"crice","NOR","jpork",0.00015677866486683
"crice","NOR","jlamb",0.00015677866486683
"crice","NOR","jpoul",0.00015677866486683
"crice","NOR","jeggs",0.00015677866486683
"crice","NOR","jmilk",0.00015677866486683
"crice","NPL","jbeef",0.0157098334714477
"crice","NPL","jpork",0.0157098334714477
"crice","NPL","jlamb",0.0157098334714477
"crice","NPL","jpoul",0.0157098334714477
"crice","NPL","jeggs",0.0157098334714477
"crice","NPL","jmilk",0.0157098334714477
"crice","OAO","jbeef",0.00311037128420056
"crice","OAO","jpork",0.00311037128420056
"crice","OAO","jlamb",0.00311037128420056
"crice","OAO","jpoul",0.00311037128420056
"crice","OAO","jeggs",0.00311037128420056
"crice","OAO","jmilk",0.00311037128420056
"crice","OBN","jbeef",0.000761487096607859
"crice","OBN","jpork",0.000761487096607859
"crice","OBN","jlamb",0.000761487096607859
"crice","OBN","jpoul",0.000761487096607859
"crice","OBN","jeggs",0.000761487096607859
"crice","OBN","jmilk",0.000761487096607859
"crice","OIO","jbeef",0.00311037128420056
"crice","OIO","jpork",0.00311037128420056
"crice","OIO","jlamb",0.00311037128420056
"crice","OIO","jpoul",0.00311037128420056
"crice","OIO","jeggs",0.00311037128420056
"crice","OIO","jmilk",0.00311037128420056
"crice","OPO","jbeef",0.00311037128420056
"crice","OPO","jpork",0.00311037128420056
"crice","OPO","jlamb",0.00311037128420056
"crice","OPO","jpoul",0.00311037128420056
"crice","OPO","jeggs",0.00311037128420056
"crice","OPO","jmilk",0.00311037128420056
"crice","OSA","jbeef",0.000115544826977141
"crice","OSA","jpork",0.000115544826977141
"crice","OSA","jlamb",0.000115544826977141
"crice","OSA","jpoul",0.000115544826977141
"crice","OSA","jeggs",0.000115544826977141
"crice","OSA","jmilk",0.000115544826977141
"crice","PAK","jbeef",0.00610079043125512
"crice","PAK","jpork",0.00610079043125512
"crice","PAK","jlamb",0.00610079043125512
"crice","PAK","jpoul",0.00610079043125512
"crice","PAK","jeggs",0.00610079043125512
"crice","PAK","jmilk",0.00610079043125512
"crice","PAN","jbeef",0.00272357220116751
"crice","PAN","jpork",0.00272357220116751
"crice","PAN","jlamb",0.00272357220116751
"crice","PAN","jpoul",0.00272357220116751
"crice","PAN","jeggs",0.00272357220116751
"crice","PAN","jmilk",0.00272357220116751
"crice","PHL","jbeef",0.276496111088828
"crice","PHL","jpork",0.276496111088828
"crice","PHL","jlamb",0.276496111088828
"crice","PHL","jpoul",0.276496111088828
"crice","PHL","jeggs",0.276496111088828
"crice","PHL","jmilk",0.276496111088828
"crice","POL","jbeef",0.000367208400885271
"crice","POL","jpork",0.000367208400885271
"crice","POL","jlamb",0.000367208400885271
"crice","POL","jpoul",0.000367208400885271
"crice","POL","jeggs",0.000367208400885271
"crice","POL","jmilk",0.000367208400885271
"crice","PRK","jbeef",0.342501477483802
"crice","PRK","jpork",0.342501477483802
"crice","PRK","jlamb",0.342501477483802
"crice","PRK","jpoul",0.342501477483802
"crice","PRK","jeggs",0.342501477483802
"crice","PRK","jmilk",0.342501477483802
"crice","PRT","jbeef",0.000160667930700562
"crice","PRT","jpork",0.000160667930700562
"crice","PRT","jlamb",0.000160667930700562
"crice","PRT","jpoul",0.000160667930700562
"crice","PRT","jeggs",0.000160667930700562
"crice","PRT","jmilk",0.000160667930700562
"crice","PRY","jbeef",0.000427776251792318
"crice","PRY","jpork",0.000427776251792318
"crice","PRY","jlamb",0.000427776251792318
"crice","PRY","jpoul",0.000427776251792318
"crice","PRY","jeggs",0.000427776251792318
"crice","PRY","jmilk",0.000427776251792318
"crice","RAP","jbeef",0.00010276082724513
"crice","RAP","jpork",0.00010276082724513
"crice","RAP","jlamb",0.00010276082724513
"crice","RAP","jpoul",0.00010276082724513
"crice","RAP","jeggs",0.00010276082724513
"crice","RAP","jmilk",0.00010276082724513
"crice","ROU","jbeef",0.000424312872710156
"crice","ROU","jpork",0.000424312872710156
"crice","ROU","jlamb",0.000424312872710156
"crice","ROU","jpoul",0.000424312872710156
"crice","ROU","jeggs",0.000424312872710156
"crice","ROU","jmilk",0.000424312872710156
"crice","SAU","jbeef",0.00010276082724513
"crice","SAU","jpork",0.00010276082724513
"crice","SAU","jlamb",0.00010276082724513
"crice","SAU","jpoul",0.00010276082724513
"crice","SAU","jeggs",0.00010276082724513
"crice","SAU","jmilk",0.00010276082724513
"crice","SLB","jbeef",0.00311037128420056
"crice","SLB","jpork",0.00311037128420056
"crice","SLB","jlamb",0.00311037128420056
"crice","SLB","jpoul",0.00311037128420056
"crice","SLB","jeggs",0.00311037128420056
"crice","SLB","jmilk",0.00311037128420056
"crice","SLV","jbeef",0.00272357220116751
"crice","SLV","jpork",0.00272357220116751
"crice","SLV","jlamb",0.00272357220116751
"crice","SLV","jpoul",0.00272357220116751
"crice","SLV","jeggs",0.00272357220116751
"crice","SLV","jmilk",0.00272357220116751
"crice","SPP","jbeef",0.000160667930700562
"crice","SPP","jpork",0.000160667930700562
"crice","SPP","jlamb",0.000160667930700562
"crice","SPP","jpoul",0.000160667930700562
"crice","SPP","jeggs",0.000160667930700562
"crice","SPP","jmilk",0.000160667930700562
"crice","SVK","jbeef",0.000424312872710156
"crice","SVK","jpork",0.000424312872710156
"crice","SVK","jlamb",0.000424312872710156
"crice","SVK","jpoul",0.000424312872710156
"crice","SVK","jeggs",0.000424312872710156
"crice","SVK","jmilk",0.000424312872710156
"crice","SVN","jbeef",0.000761487096607859
"crice","SVN","jpork",0.000761487096607859
"crice","SVN","jlamb",0.000761487096607859
"crice","SVN","jpoul",0.000761487096607859
"crice","SVN","jeggs",0.000761487096607859
"crice","SVN","jmilk",0.000761487096607859
"crice","SWE","jbeef",0.00015677866486683
"crice","SWE","jpork",0.00015677866486683
"crice","SWE","jlamb",0.00015677866486683
"crice","SWE","jpoul",0.00015677866486683
"crice","SWE","jeggs",0.00015677866486683
"crice","SWE","jmilk",0.00015677866486683
"crice","THA","jbeef",0.260313357189023
"crice","THA","jpork",0.260313357189023
"crice","THA","jlamb",0.260313357189023
"crice","THA","jpoul",0.260313357189023
"crice","THA","jeggs",0.260313357189023
"crice","THA","jmilk",0.260313357189023
"crice","UKP","jbeef",0.00361616374752539
"crice","UKP","jpork",0.00361616374752539
"crice","UKP","jlamb",0.00361616374752539
"crice","UKP","jpoul",0.00361616374752539
"crice","UKP","jeggs",0.00361616374752539
"crice","UKP","jmilk",0.00361616374752539
"crice","VEN","jbeef",0.011522163008101
"crice","VEN","jpork",0.011522163008101
"crice","VEN","jlamb",0.011522163008101
"crice","VEN","jpoul",0.011522163008101
"crice","VEN","jeggs",0.011522163008101
"crice","VEN","jmilk",0.011522163008101
"crice","VNM","jbeef",0.138538266041862
"crice","VNM","jpork",0.138538266041862
"crice","VNM","jlamb",0.138538266041862
"crice","VNM","jpoul",0.138538266041862
"crice","VNM","jeggs",0.138538266041862
"crice","VNM","jmilk",0.138538266041862
"crice","VUT","jbeef",0.00311037128420056
"crice","VUT","jpork",0.00311037128420056
"crice","VUT","jlamb",0.00311037128420056
"crice","VUT","jpoul",0.00311037128420056
"crice","VUT","jeggs",0.00311037128420056
"crice","VUT","jmilk",0.00311037128420056
"crice","YEM","jbeef",0.00010276082724513
"crice","YEM","jpork",0.00010276082724513
"crice","YEM","jlamb",0.00010276082724513
"crice","YEM","jpoul",0.00010276082724513
"crice","YEM","jeggs",0.00010276082724513
"crice","YEM","jmilk",0.00010276082724513
"csorg","ALB","jbeef",0.0128016156752292
"csorg","ALB","jpork",0.0073839301883153
"csorg","ALB","jlamb",0.0132335176117512
"csorg","ALB","jpoul",0.00887750612122089
"csorg","ALB","jeggs",0.00854699280570023
"csorg","ALB","jmilk",0.000539405582319573
"csorg","ARG","jbeef",0.179471790608347
"csorg","ARG","jpork",1.00448904900791
"csorg","ARG","jlamb",0.523577749376836
"csorg","ARG","jpoul",0.633378049255194
"csorg","ARG","jeggs",0.208048653753646
"csorg","ARG","jmilk",0.106031714215061
"csorg","AUS","jbeef",0.13610706506333
"csorg","AUS","jpork",1.25509226363622
"csorg","AUS","jlamb",0.221475196634243
"csorg","AUS","jpoul",0.385694565049672
"csorg","AUS","jeggs",1.34403954891766
"csorg","AUS","jmilk",0.0206704986074361
"csorg","AUT","jbeef",0.00194739292473461
"csorg","AUT","jpork",0.00236279781829393
"csorg","AUT","jlamb",0.00301331126423035
"csorg","AUT","jpoul",0.00303673585327611
"csorg","AUT","jeggs",0.00408228209974906
"csorg","AUT","jmilk",0.000218087569118644
"csorg","BEN","jbeef",0.00175879371410107
"csorg","BEN","jpork",0.148735321755814
"csorg","BEN","jpoul",0.30863898359617
"csorg","BEN","jeggs",0.234183383032558
"csorg","BEN","jmilk",0.00381071971388565
"csorg","BGD","jpoul",9.6588601220493E-5
"csorg","BGD","jeggs",6.78662013838727E-5
"csorg","BGD","jmilk",1.52508317716568E-5
"csorg","BGR","jbeef",0.00277359261796857
"csorg","BGR","jpork",0.00159979918015622
"csorg","BGR","jlamb",0.00286716830819508
"csorg","BGR","jpoul",0.00192339670776348
"csorg","BGR","jeggs",0.00185178783312414
"csorg","BGR","jmilk",0.000116867384490187
"csorg","BLR","jbeef",4.04735780920585E-5
"csorg","BLR","jpork",6.0847320418434E-5
"csorg","BLR","jlamb",3.81731717980037E-5
"csorg","BLR","jpoul",3.28777812298694E-5
"csorg","BLR","jeggs",3.19080702418655E-5
"csorg","BLR","jmilk",2.82205520665724E-6
"csorg","BLT","jbeef",4.04735780920585E-5
"csorg","BLT","jpork",6.0847320418434E-5
"csorg","BLT","jlamb",3.81731717980037E-5
"csorg","BLT","jpoul",3.28777812298694E-5
"csorg","BLT","jeggs",3.19080702418655E-5
"csorg","BLT","jmilk",2.82205520665724E-6
"csorg","BLX","jbeef",0.00901759282450345
"csorg","BLX","jpork",0.0109411656894581
