"CTY","JJJ","Val"
"GNB","jpoul",0.1
"GNB","jeggs",0.1
"GNB","jbarl",-0.23
"GNB","jmaiz",-0.23
"GNB","jmill",-0.23
"GNB","jrice",0.41
"GNB","jsorg",-0.23
"GNB","jwhea",-0.2
"GNB","jocer",-0.23
"GNB","jbean",-0.0969
"GNB","jchkp",-0.0969
"GNB","jcowp",-0.0969
"GNB","jlent",-0.0969
"GNB","jpigp",-0.0969
"GNB","jopul",-0.0969
"GNB","jbana",-0.13
"GNB","jplnt",-0.13
"GNB","jsubf",-0.13
"GNB","jtemf",-0.13
"GNB","jvege",-0.13
"GNB","jsugr",0.3
"GNB","jgrnd",-0.0969
"GNB","jgdnt",-0.0969
"GNB","jgdol",-0.07
"GNB","jgdml",-0.07
"GNB","jrpol",-0.07
"GNB","jrpml",-0.07
"GNB","jsbol",-0.07
"GNB","jsbml",-0.07
"GNB","jsfol",-0.07
"GNB","jsfml",-0.07
"GNB","jplol",-0.07
"GNB","jpkol",-0.07
"GNB","jpkml",-0.07
"GNB","jtool",-0.07
"GNB","jtoml",-0.07
"GNB","jcoco",-0.13
"GNB","jcafe",-0.13
"GNB","jcott",-0.2688
"GNB","jteas",-0.13
"GNB","jothr",-0.0969
"GNB","Shrimp",-0.153465941418785
"GNB","Crust",-0.153465941418785
"GNB","Salmon",-0.154400873938869
"GNB","Tuna",-0.155335806458954
"GNB","Cobswf",-0.155803272718996
"GNB","Eelstg",-0.156270738979039
"GNB","Tilapia",-0.156738205239081
"GNB","Pangas",-0.157205671499123
"GNB","Carp",-0.157673137759166
"GNB","Mullet",-0.158140604019208
"GNB","OFrshD",-0.15860807027925
"GNB","OCarp",-0.159075536539293
"GNB","OPelag",-0.159543002799335
"GNB","OMarn",-0.160010469059377
"GNQ","jbeef",0.43
"GNQ","jpork",0.28
"GNQ","jlamb",0.28
"GNQ","jpoul",0.1
"GNQ","jeggs",0.1
"GNQ","jbarl",-0.23
"GNQ","jmaiz",-0.23
"GNQ","jmill",-0.23
"GNQ","jrice",0.41
"GNQ","jsorg",-0.23
"GNQ","jwhea",-0.2
"GNQ","jocer",-0.23
"GNQ","jbean",-0.0969
"GNQ","jchkp",-0.0969
"GNQ","jcowp",-0.0969
"GNQ","jlent",-0.0969
"GNQ","jpigp",-0.0969
"GNQ","jopul",-0.0969
"GNQ","jbana",-0.13
"GNQ","jplnt",-0.13
"GNQ","jsubf",-0.13
"GNQ","jtemf",-0.13
"GNQ","jvege",-0.13
"GNQ","jsugr",0.3
"GNQ","jgrnd",-0.0969
"GNQ","jgdnt",-0.0969
"GNQ","jgdol",-0.07
"GNQ","jgdml",-0.07
"GNQ","jrpol",-0.07
"GNQ","jrpml",-0.07
"GNQ","jsbol",-0.07
"GNQ","jsbml",-0.07
"GNQ","jsfol",-0.07
"GNQ","jsfml",-0.07
"GNQ","jplol",-0.07
"GNQ","jpkol",-0.07
"GNQ","jpkml",-0.07
"GNQ","jtool",-0.07
"GNQ","jtoml",-0.07
"GNQ","jcoco",-0.13
"GNQ","jcafe",-0.13
"GNQ","jcott",-0.2688
"GNQ","jteas",-0.13
"GNQ","jothr",-0.0969
"GNQ","Shrimp",-0.153465941418785
"GNQ","Crust",-0.153465941418785
"GNQ","Salmon",-0.154400873938869
"GNQ","Tuna",-0.155335806458954
"GNQ","Cobswf",-0.155803272718996
"GNQ","Eelstg",-0.156270738979039
"GNQ","Tilapia",-0.156738205239081
"GNQ","Pangas",-0.157205671499123
"GNQ","Carp",-0.157673137759166
"GNQ","Mullet",-0.158140604019208
"GNQ","OFrshD",-0.15860807027925
"GNQ","OCarp",-0.159075536539293
"GNQ","OPelag",-0.159543002799335
"GNQ","OMarn",-0.160010469059377
"GRC","jbeef",0.13197405604212
"GRC","jpork",0.01713498502693
"GRC","jlamb",0.14140443815786
"GRC","jpoul",0.40014588781909
"GRC","jeggs",0.00805424075428007
"GRC","jmilk",0.00859085347854993
"GRC","jbarl",7.15169784992753E-6
"GRC","jmaiz",7.69392840993532E-6
"GRC","jrice",0.01071406139431
"GRC","jwhea",6.79887847621075E-6
"GRC","jocer",1.04671390899203E-5
"GRC","jpota",0.10451378489025
"GRC","jtemf",0.0698634573396599
"GRC","jsugc",0.00257735710249007
"GRC","jsugb",0.00257735710249007
"GRC","jsugr",0.00257735710249007
"GRC","jsugrc",0.00257735710249007
"GRC","jsugrb",0.00257735710249007
"GRC","jgdol",-0.09
"GRC","jgdml",-0.09
"GRC","jrpsd",0.000331113845019937
"GRC","jrpnt",0.000331113845019937
"GRC","jrpol",-0.09
"GRC","jrpml",-0.09
"GRC","jsoyb",0.000278732293869988
"GRC","jsbnt",0.000278732293869988
"GRC","jsbol",-0.09
"GRC","jsbml",-0.09
"GRC","jsnfl",0.000346721511260029
"GRC","jsfnt",0.000346721511260029
"GRC","jsfol",-0.09
"GRC","jsfml",-0.09
"GRC","jpkol",-0.09
"GRC","jpkml",-0.09
"GRC","jtool",-0.09
"GRC","jtoml",-0.09
"GRC","Shrimp",-0.125885432076287
"GRC","Crust",-0.125885432076287
"GRC","Salmon",-0.126820364596372
"GRC","Tuna",-0.127755297116456
"GRC","Cobswf",-0.128222763376499
"GRC","Eelstg",-0.128690229636541
"GRC","Tilapia",-0.129157695896583
"GRC","Pangas",-0.129625162156626
"GRC","Carp",-0.130092628416668
"GRC","Mullet",-0.13056009467671
"GRC","OFrshD",-0.131027560936753
"GRC","OCarp",-0.131495027196795
"GRC","OPelag",-0.131962493456837
"GRC","OMarn",-0.13242995971688
"GSA","jbeef",-0.22
"GSA","jpork",-0.07
"GSA","jlamb",-0.09
"GSA","jpoul",-0.07
"GSA","jmilk",-0.42
"GSA","jmaiz",-0.04
"GSA","jrice",-0.01
"GSA","jwhea",-0.45
"GSA","jbean",0.1864
"GSA","jchkp",0.1864
"GSA","jcowp",0.1864
"GSA","jlent",0.1864
"GSA","jpigp",0.1864
"GSA","jopul",0.1864
"GSA","jbana",0.25
"GSA","jplnt",0.25
"GSA","jsubf",0.25
"GSA","jtemf",0.25
"GSA","jvege",0.25
"GSA","jsugr",0.2
"GSA","jgrnd",0.1864
"GSA","jgdnt",0.1864
"GSA","jgdol",0.28
"GSA","jgdml",0.28
"GSA","jrpsd",0.16
"GSA","jrpnt",0.16
"GSA","jrpol",0.28
"GSA","jrpml",0.28
"GSA","jsoyb",0.16
"GSA","jsbnt",0.16
"GSA","jsbol",0.28
"GSA","jsbml",0.28
"GSA","jsnfl",0.16
"GSA","jsfnt",0.16
"GSA","jsfol",0.28
"GSA","jsfml",0.28
"GSA","jpalm",0.16
"GSA","jplol",0.28
"GSA","jpkrl",0.16
"GSA","jpkol",0.28
"GSA","jpkml",0.28
"GSA","jtols",0.16
"GSA","jtont",0.16
"GSA","jtool",0.28
"GSA","jtoml",0.28
"GSA","jcoco",0.25
"GSA","jcafe",0.25
"GSA","jcott",0.5169
"GSA","jteas",0.25
"GSA","jothr",0.1864
"GSA","Shrimp",-0.0884881312729009
"GSA","Crust",-0.0884881312729009
"GSA","Salmon",-0.089423063792985
"GSA","Tuna",-0.09035799631307
"GSA","Cobswf",-0.0908254625731119
"GSA","Eelstg",-0.091292928833155
"GSA","Tilapia",-0.0917603950931969
"GSA","Pangas",-0.092227861353239
"GSA","Carp",-0.0926953276132819
"GSA","Mullet",-0.093162793873324
"GSA","OFrshD",-0.093630260133366
"GSA","OCarp",-0.094097726393409
"GSA","OPelag",-0.094565192653451
"GSA","OMarn",-0.0950326589134929
"GTM","jbeef",-0.22
"GTM","jpork",-0.07
"GTM","jlamb",-0.09
"GTM","jpoul",-0.07
"GTM","jmilk",-0.42
"GTM","jmaiz",-0.04
"GTM","jrice",-0.01
"GTM","jwhea",-0.45
"GTM","jbean",0.1864
"GTM","jchkp",0.1864
"GTM","jcowp",0.1864
"GTM","jlent",0.1864
"GTM","jpigp",0.1864
"GTM","jopul",0.1864
"GTM","jbana",0.25
"GTM","jplnt",0.25
"GTM","jsubf",0.25
"GTM","jtemf",0.25
"GTM","jvege",0.25
"GTM","jsugr",0.2
"GTM","jgrnd",0.1864
"GTM","jgdnt",0.1864
"GTM","jgdol",0.28
"GTM","jgdml",0.28
"GTM","jrpsd",0.16
"GTM","jrpnt",0.16
"GTM","jrpol",0.28
"GTM","jrpml",0.28
"GTM","jsoyb",0.16
"GTM","jsbnt",0.16
"GTM","jsbol",0.28
"GTM","jsbml",0.28
"GTM","jsnfl",0.16
"GTM","jsfnt",0.16
"GTM","jsfol",0.28
"GTM","jsfml",0.28
"GTM","jpalm",0.16
"GTM","jplol",0.28
"GTM","jpkrl",0.16
"GTM","jpkol",0.28
"GTM","jpkml",0.28
"GTM","jtols",0.16
"GTM","jtont",0.16
"GTM","jtool",0.28
"GTM","jtoml",0.28
"GTM","jcoco",0.25
"GTM","jcafe",0.25
"GTM","jcott",0.5169
"GTM","jteas",0.25
"GTM","jothr",0.1864
"GTM","Shrimp",-0.0978374564737469
"GTM","Crust",-0.0978374564737469
"GTM","Salmon",-0.0987723889938319
"GTM","Tuna",-0.099707321513917
"GTM","Cobswf",-0.100174787773959
"GTM","Eelstg",-0.100642254034001
"GTM","Tilapia",-0.101109720294044
"GTM","Pangas",-0.101577186554086
"GTM","Carp",-0.102044652814128
"GTM","Mullet",-0.102512119074171
"GTM","OFrshD",-0.102979585334213
"GTM","OCarp",-0.103447051594255
"GTM","OPelag",-0.103914517854298
"GTM","OMarn",-0.10438198411434
"HND","jbeef",-0.22
"HND","jpork",-0.07
"HND","jlamb",-0.09
"HND","jpoul",-0.07
"HND","jmilk",-0.42
"HND","jmaiz",-0.04
"HND","jrice",-0.01
"HND","jwhea",-0.45
"HND","jbean",0.1864
"HND","jchkp",0.1864
"HND","jcowp",0.1864
"HND","jlent",0.1864
"HND","jpigp",0.1864
"HND","jopul",0.1864
"HND","jbana",0.25
"HND","jplnt",0.25
"HND","jsubf",0.25
"HND","jtemf",0.25
"HND","jvege",0.25
"HND","jsugr",0.2
"HND","jgrnd",0.1864
"HND","jgdnt",0.1864
"HND","jgdol",0.28
"HND","jgdml",0.28
"HND","jrpsd",0.16
"HND","jrpnt",0.16
"HND","jrpol",0.28
"HND","jrpml",0.28
"HND","jsoyb",0.16
"HND","jsbnt",0.16
"HND","jsbol",0.28
"HND","jsbml",0.28
"HND","jsnfl",0.16
"HND","jsfnt",0.16
"HND","jsfol",0.28
"HND","jsfml",0.28
"HND","jpalm",0.16
"HND","jplol",0.28
"HND","jpkrl",0.16
"HND","jpkol",0.28
"HND","jpkml",0.28
"HND","jtols",0.16
"HND","jtont",0.16
"HND","jtool",0.28
"HND","jtoml",0.28
"HND","jcoco",0.25
"HND","jcafe",0.25
"HND","jcott",0.5169
"HND","jteas",0.25
"HND","jothr",0.1864
"HND","Shrimp",-0.0978374564737469
"HND","Crust",-0.0978374564737469
"HND","Salmon",-0.0987723889938319
"HND","Tuna",-0.099707321513917
"HND","Cobswf",-0.100174787773959
"HND","Eelstg",-0.100642254034001
"HND","Tilapia",-0.101109720294044
"HND","Pangas",-0.101577186554086
"HND","Carp",-0.102044652814128
"HND","Mullet",-0.102512119074171
"HND","OFrshD",-0.102979585334213
"HND","OCarp",-0.103447051594255
"HND","OPelag",-0.103914517854298
"HND","OMarn",-0.10438198411434
"HRV","jbeef",0.13197405604212
"HRV","jpork",0.01713498502693
"HRV","jlamb",0.14140443815786
"HRV","jpoul",0.40014588781909
"HRV","jeggs",0.00805424075428007
"HRV","jmilk",0.00859085347854993
"HRV","jbarl",7.15169784992753E-6
"HRV","jmaiz",7.69392840993532E-6
"HRV","jrice",0.01071406139431
"HRV","jwhea",6.79887847621075E-6
"HRV","jocer",1.04671390899203E-5
"HRV","jpota",0.10451378489025
"HRV","jtemf",0.0698634573396599
"HRV","jsugc",0.00257735710249007
"HRV","jsugb",0.00257735710249007
"HRV","jsugr",0.00257735710249007
"HRV","jsugrc",0.00257735710249007
"HRV","jsugrb",0.00257735710249007
"HRV","jgdol",-0.09
"HRV","jgdml",-0.09
"HRV","jrpsd",0.000331113845019937
"HRV","jrpnt",0.000331113845019937
"HRV","jrpol",-0.09
"HRV","jrpml",-0.09
"HRV","jsoyb",0.000278732293869988
"HRV","jsbnt",0.000278732293869988
"HRV","jsbol",-0.09
"HRV","jsbml",-0.09
"HRV","jsnfl",0.000346721511260029
"HRV","jsfnt",0.000346721511260029
"HRV","jsfol",-0.09
"HRV","jsfml",-0.09
"HRV","jpkol",-0.09
"HRV","jpkml",-0.09
"HRV","jtool",-0.09
"HRV","jtoml",-0.09
"HRV","Shrimp",-0.125885432076287
"HRV","Crust",-0.125885432076287
"HRV","Salmon",-0.126820364596372
"HRV","Tuna",-0.127755297116456
"HRV","Cobswf",-0.128222763376499
"HRV","Eelstg",-0.128690229636541
"HRV","Tilapia",-0.129157695896583
"HRV","Pangas",-0.129625162156626
"HRV","Carp",-0.130092628416668
"HRV","Mullet",-0.13056009467671
"HRV","OFrshD",-0.131027560936753
"HRV","OCarp",-0.131495027196795
"HRV","OPelag",-0.131962493456837
"HRV","OMarn",-0.13242995971688
"HTI","jbeef",-0.22
"HTI","jpork",-0.07
"HTI","jlamb",-0.09
"HTI","jpoul",-0.07
"HTI","jmilk",-0.42
"HTI","jmaiz",-0.04
"HTI","jrice",-0.01
"HTI","jwhea",-0.45
"HTI","jbean",0.1864
"HTI","jchkp",0.1864
"HTI","jcowp",0.1864
"HTI","jlent",0.1864
"HTI","jpigp",0.1864
"HTI","jopul",0.1864
"HTI","jbana",0.25
"HTI","jplnt",0.25
"HTI","jsubf",0.25
"HTI","jtemf",0.25
"HTI","jvege",0.25
"HTI","jsugr",0.2
"HTI","jgrnd",0.1864
"HTI","jgdnt",0.1864
"HTI","jgdol",0.28
"HTI","jgdml",0.28
"HTI","jrpsd",0.16
"HTI","jrpnt",0.16
"HTI","jrpol",0.28
"HTI","jrpml",0.28
"HTI","jsoyb",0.16
"HTI","jsbnt",0.16
"HTI","jsbol",0.28
"HTI","jsbml",0.28
"HTI","jsnfl",0.16
"HTI","jsfnt",0.16
"HTI","jsfol",0.28
"HTI","jsfml",0.28
"HTI","jpalm",0.16
"HTI","jplol",0.28
"HTI","jpkrl",0.16
"HTI","jpkol",0.28
"HTI","jpkml",0.28
"HTI","jtols",0.16
"HTI","jtont",0.16
"HTI","jtool",0.28
"HTI","jtoml",0.28
"HTI","jcoco",0.25
"HTI","jcafe",0.25
"HTI","jcott",0.5169
"HTI","jteas",0.25
"HTI","jothr",0.1864
"HTI","Shrimp",-0.0978374564737469
"HTI","Crust",-0.0978374564737469
"HTI","Salmon",-0.0987723889938319
"HTI","Tuna",-0.099707321513917
"HTI","Cobswf",-0.100174787773959
"HTI","Eelstg",-0.100642254034001
"HTI","Tilapia",-0.101109720294044
"HTI","Pangas",-0.101577186554086
"HTI","Carp",-0.102044652814128
"HTI","Mullet",-0.102512119074171
"HTI","OFrshD",-0.102979585334213
"HTI","OCarp",-0.103447051594255
"HTI","OPelag",-0.103914517854298
"HTI","OMarn",-0.10438198411434
"HUN","jbeef",0.13197405604212
"HUN","jpork",0.01713498502693
"HUN","jlamb",0.14140443815786
"HUN","jpoul",0.40014588781909
"HUN","jeggs",0.00805424075428007
"HUN","jmilk",0.00859085347854993
"HUN","jbarl",7.15169784992753E-6
"HUN","jmaiz",7.69392840993532E-6
"HUN","jrice",0.01071406139431
"HUN","jwhea",6.79887847621075E-6
"HUN","jocer",1.04671390899203E-5
"HUN","jpota",0.10451378489025
"HUN","jtemf",0.0698634573396599
"HUN","jsugc",0.00257735710249007
"HUN","jsugb",0.00257735710249007
"HUN","jsugr",0.00257735710249007
"HUN","jsugrc",0.00257735710249007
"HUN","jsugrb",0.00257735710249007
"HUN","jgdol",-0.09
"HUN","jgdml",-0.09
"HUN","jrpsd",0.000331113845019937
"HUN","jrpnt",0.000331113845019937
"HUN","jrpol",-0.09
"HUN","jrpml",-0.09
"HUN","jsoyb",0.000278732293869988
"HUN","jsbnt",0.000278732293869988
"HUN","jsbol",-0.09
"HUN","jsbml",-0.09
"HUN","jsnfl",0.000346721511260029
"HUN","jsfnt",0.000346721511260029
"HUN","jsfol",-0.09
"HUN","jsfml",-0.09
"HUN","jpkol",-0.09
"HUN","jpkml",-0.09
"HUN","jtool",-0.09
"HUN","jtoml",-0.09
"HUN","Shrimp",-0.125885432076287
"HUN","Crust",-0.125885432076287
"HUN","Salmon",-0.126820364596372
"HUN","Tuna",-0.127755297116456
"HUN","Cobswf",-0.128222763376499
"HUN","Eelstg",-0.128690229636541
"HUN","Tilapia",-0.129157695896583
"HUN","Pangas",-0.129625162156626
"HUN","Carp",-0.130092628416668
"HUN","Mullet",-0.13056009467671
"HUN","OFrshD",-0.131027560936753
"HUN","OCarp",-0.131495027196795
"HUN","OPelag",-0.131962493456837
"HUN","OMarn",-0.13242995971688
"IDN","jbeef",0.67309195423142
"IDN","jpoul",0.9999
"IDN","jeggs",0.41681404640962
"IDN","jmilk",-0.1323363600799
"IDN","jmaiz",0.57482023865792
"IDN","jrice",0.43239253836442
"IDN","jchkp",0.0298
"IDN","jpigp",0.0298
"IDN","jopul",0.0298
"IDN","jsugc",0.26898892546556
"IDN","jsugb",0.26898892546556
"IDN","jsugr",0.26898892546556
"IDN","jsugrc",0.26898892546556
"IDN","jsugrb",0.26898892546556
"IDN","jgdml",-0.19
"IDN","jrpml",-0.19
"IDN","jsoyb",0.0249999999999999
"IDN","jsbnt",0.0249999999999999
"IDN","jsbml",-0.19
"IDN","jsfml",-0.19
"IDN","jpalm",-0.38
"IDN","jplol",-0.07419226838479
"IDN","jpkrl",-0.38
"IDN","jpkml",-0.19
"IDN","jtoml",-0.19
"IDN","jteas",0.04
"IDN","jothr",0.0298
"IDN","Shrimp",-0.0230428548669745
"IDN","Crust",-0.0230428548669745
"IDN","Salmon",-0.0239777873870591
"IDN","Tuna",-0.0249127199071438
"IDN","Cobswf",-0.0253801861671861
"IDN","Eelstg",-0.0258476524272284
"IDN","Tilapia",-0.0263151186872708
"IDN","Pangas",-0.0267825849473131
"IDN","Carp",-0.0272500512073554
"IDN","Mullet",-0.0277175174673978
"IDN","OFrshD",-0.0281849837274401
"IDN","OCarp",-0.0286524499874824
"IDN","OPelag",-0.0291199162475247
"IDN","OMarn",-0.0295873825075671
"IND","jbeef",-0.41
"IND","jpork",-0.6
"IND","jlamb",-0.41
"IND","jpoul",-0.41
"IND","jeggs",-0.11
"IND","jbarl",-0.02
"IND","jmaiz",-0.02
"IND","jmill",-0.02
"IND","jrice",0.18
"IND","jsorg",-0.02
"IND","jwhea",-0.19
"IND","jocer",-0.02
"IND","jbean",0.1193
"IND","jchkp",0.1193
"IND","jcowp",0.1193
"IND","jlent",0.1193
"IND","jpigp",0.1193
"IND","jopul",0.1193
"IND","jbana",0.12
"IND","jplnt",0.12
"IND","jsubf",0.12
"IND","jtemf",0.12
"IND","jvege",0.2
"IND","jsugr",0.54
"IND","jgrnd",0.1193
"IND","jgdnt",0.1193
"IND","jcoco",0.12
"IND","jcafe",0.12
"IND","jcott",0.3308
"IND","jteas",0.12
"IND","jothr",0.1193
"IND","Shrimp",0.01
"IND","Crust",0.01
"IND","Salmon",0.3
"IND","Tuna",0.2
"IND","Cobswf",-0.26
"IND","Eelstg",0.05
"IND","Tilapia",-0.23
"IND","Pangas",0.04
"IND","Carp",0.19
"IND","Mullet",-0.1
"IND","OFrshD",0.05
"IND","OCarp",-0.06
"IND","OPelag",0.05
"IND","OMarn",0.01
"IRL","jbeef",0.13197405604212
"IRL","jpork",0.01713498502693
"IRL","jlamb",0.14140443815786
"IRL","jpoul",0.40014588781909
"IRL","jeggs",0.00805424075428007
"IRL","jmilk",0.00859085347854993
"IRL","jbarl",7.15169784992753E-6
"IRL","jmaiz",7.69392840993532E-6
"IRL","jmill",0.58
"IRL","jrice",0.01071406139431
"IRL","jwhea",6.79887847621075E-6
"IRL","jocer",1.04671390899203E-5
"IRL","jpota",0.10451378489025
"IRL","jtemf",0.0698634573396599
"IRL","jsugc",0.00257735710249007
"IRL","jsugb",0.00257735710249007
"IRL","jsugr",0.00257735710249007
"IRL","jsugrc",0.00257735710249007
"IRL","jsugrb",0.00257735710249007
"IRL","jgdol",0.48
"IRL","jgdml",0.48
"IRL","jrpsd",0.000331113845019937
"IRL","jrpnt",0.000331113845019937
"IRL","jrpol",0.48
"IRL","jrpml",0.48
"IRL","jsoyb",0.000278732293869988
"IRL","jsbnt",0.000278732293869988
"IRL","jsbol",0.48
"IRL","jsbml",0.48
"IRL","jsnfl",0.000346721511260029
"IRL","jsfnt",0.000346721511260029
"IRL","jsfol",0.48
"IRL","jsfml",0.48
"IRL","jpalm",0.5
"IRL","jpkrl",0.5
"IRL","jpkol",0.48
"IRL","jpkml",0.48
"IRL","jtool",0.48
"IRL","jtoml",0.48
"IRL","Shrimp",-0.116536106875441
"IRL","Crust",-0.116536106875441
"IRL","Salmon",-0.117471039395525
"IRL","Tuna",-0.11840597191561
"IRL","Cobswf",-0.118873438175652
"IRL","Eelstg",-0.119340904435694
"IRL","Tilapia",-0.119808370695737
"IRL","Pangas",-0.120275836955779
"IRL","Carp",-0.120743303215821
"IRL","Mullet",-0.121210769475864
"IRL","OFrshD",-0.121678235735906
"IRL","OCarp",-0.122145701995948
"IRL","OPelag",-0.122613168255991
"IRL","OMarn",-0.123080634516033
"IRN","jbeef",0.07
"IRN","jpork",0.02
"IRN","jlamb",0.07
"IRN","jpoul",0.02
"IRN","jeggs",0.1
"IRN","jmilk",-0.11
"IRN","jbarl",0.07
"IRN","jmaiz",0.13
"IRN","jmill",0.07
"IRN","jrice",0.07
"IRN","jsorg",0.07
"IRN","jwhea",0.07
"IRN","jocer",0.07
"IRN","jbean",0.0746
"IRN","jchkp",0.0746
"IRN","jcowp",0.0746
"IRN","jlent",0.0746
"IRN","jpigp",0.0746
"IRN","jopul",0.0746
"IRN","jbana",0.1
"IRN","jplnt",0.1
"IRN","jsubf",0.1
"IRN","jtemf",0.1
"IRN","jvege",0.1
"IRN","jsugr",0.2
"IRN","jgrnd",0.0746
"IRN","jgdnt",0.0746
"IRN","jgdol",0.18
"IRN","jgdml",0.18
"IRN","jrpol",0.18
"IRN","jrpml",0.18
"IRN","jsbol",0.18
"IRN","jsbml",0.18
"IRN","jsfol",0.18
"IRN","jsfml",0.18
"IRN","jplol",0.18
"IRN","jpkol",0.18
"IRN","jpkml",0.18
"IRN","jtool",0.18
"IRN","jtoml",0.18
"IRN","jcoco",0.1
"IRN","jcafe",0.1
"IRN","jcott",0.2068
"IRN","jteas",0.1
"IRN","jothr",0.0746
"IRN","Shrimp",-0.144116616217938
"IRN","Crust",-0.144116616217938
"IRN","Salmon",-0.145051548738023
"IRN","Tuna",-0.145986481258107
"IRN","Cobswf",-0.14645394751815
"IRN","Eelstg",-0.146921413778192
"IRN","Tilapia",-0.147388880038234
"IRN","Pangas",-0.147856346298277
"IRN","Carp",-0.148323812558319
"IRN","Mullet",-0.148791278818361
"IRN","OFrshD",-0.149258745078404
"IRN","OCarp",-0.149726211338446
"IRN","OPelag",-0.150193677598488
"IRN","OMarn",-0.150661143858531
"IRQ","jbeef",0.07
"IRQ","jpork",0.02
"IRQ","jlamb",0.07
"IRQ","jpoul",0.02
"IRQ","jeggs",0.1
"IRQ","jmilk",-0.11
"IRQ","jbarl",0.07
"IRQ","jmaiz",0.13
"IRQ","jmill",0.07
"IRQ","jrice",0.07
"IRQ","jsorg",0.07
"IRQ","jwhea",0.07
"IRQ","jocer",0.07
"IRQ","jbean",0.0746
"IRQ","jchkp",0.0746
"IRQ","jcowp",0.0746
"IRQ","jlent",0.0746
"IRQ","jpigp",0.0746
"IRQ","jopul",0.0746
"IRQ","jbana",0.1
"IRQ","jplnt",0.1
"IRQ","jsubf",0.1
"IRQ","jtemf",0.1
"IRQ","jvege",0.1
"IRQ","jsugr",0.2
"IRQ","jgrnd",0.0746
"IRQ","jgdnt",0.0746
"IRQ","jgdol",0.18
"IRQ","jgdml",0.18
"IRQ","jrpol",0.18
"IRQ","jrpml",0.18
"IRQ","jsbol",0.18
"IRQ","jsbml",0.18
"IRQ","jsfol",0.18
"IRQ","jsfml",0.18
"IRQ","jplol",0.18
"IRQ","jpkol",0.18
"IRQ","jpkml",0.18
"IRQ","jtool",0.18
"IRQ","jtoml",0.18
"IRQ","jcoco",0.1
"IRQ","jcafe",0.1
"IRQ","jcott",0.2068
"IRQ","jteas",0.1
"IRQ","jothr",0.0746
"IRQ","Shrimp",-0.144116616217938
"IRQ","Crust",-0.144116616217938
"IRQ","Salmon",-0.145051548738023
"IRQ","Tuna",-0.145986481258107
"IRQ","Cobswf",-0.14645394751815
"IRQ","Eelstg",-0.146921413778192
"IRQ","Tilapia",-0.147388880038234
"IRQ","Pangas",-0.147856346298277
"IRQ","Carp",-0.148323812558319
"IRQ","Mullet",-0.148791278818361
"IRQ","OFrshD",-0.149258745078404
"IRQ","OCarp",-0.149726211338446
"IRQ","OPelag",-0.150193677598488
"IRQ","OMarn",-0.150661143858531
"ISL","jbeef",0.0780442751675701
"ISL","jpork",0.2722609361566
"ISL","jpoul",0.9999
"ISL","jeggs",0.9999
"ISL","jmilk",0.88782448500118
"ISL","jmill",0.58
"ISL","jgdol",0.48
"ISL","jgdml",0.48
"ISL","jrpol",0.48
"ISL","jrpml",0.48
"ISL","jsbol",0.48
"ISL","jsbml",0.48
"ISL","jsfol",0.48
"ISL","jsfml",0.48
"ISL","jpalm",0.5
"ISL","jpkrl",0.5
"ISL","jpkol",0.48
"ISL","jpkml",0.48
"ISL","jtool",0.48
"ISL","jtoml",0.48
"ISL","Shrimp",-0.428940576708617
"ISL","Crust",-0.428940576708617
"ISL","Salmon",-0.430810441748787
"ISL","Tuna",-0.432680306788956
"ISL","Cobswf",-0.433615239309041
"ISL","Eelstg",-0.434550171829125
"ISL","Tilapia",-0.43548510434921
"ISL","Pangas",-0.436420036869295
"ISL","Carp",-0.437354969389379
"ISL","Mullet",-0.438289901909464
"ISL","OFrshD",-0.439224834429549
"ISL","OCarp",-0.440159766949633
"ISL","OPelag",-0.441094699469718
"ISL","OMarn",-0.442029631989803
"ISR","jbeef",0.68561068566773
"ISR","jlamb",0.5
"ISR","jpoul",0.30796724530761
"ISR","jeggs",0.09687352690672
"ISR","jmilk",0.19451494667915
"ISR","jwhea",0.153015482852
"ISR","jbana",0.10470093909368
"ISR","jplnt",0.10470093909368
"ISR","jtemf",0.065358604204635
"ISR","jgdol",0.3
"ISR","jgdml",0.3
"ISR","jrpol",0.3
"ISR","jrpml",0.3
"ISR","jsbol",0.3
"ISR","jsbml",0.3
"ISR","jsfol",0.3
"ISR","jsfml",0.3
"ISR","jpkol",0.3
"ISR","jpkml",0.3
"ISR","jtool",0.3
"ISR","jtoml",0.3
"ISR","jcott",0.23447956498975
"ISR","Shrimp",-0.144116616217938
"ISR","Crust",-0.144116616217938
"ISR","Salmon",-0.145051548738023
"ISR","Tuna",-0.145986481258107
"ISR","Cobswf",-0.14645394751815
"ISR","Eelstg",-0.146921413778192
"ISR","Tilapia",-0.147388880038234
"ISR","Pangas",-0.147856346298277
"ISR","Carp",-0.148323812558319
"ISR","Mullet",-0.148791278818361
"ISR","OFrshD",-0.149258745078404
"ISR","OCarp",-0.149726211338446
"ISR","OPelag",-0.150193677598488
"ISR","OMarn",-0.150661143858531
"ITP","jbeef",0.13197405604212
"ITP","jpork",0.01713498502693
"ITP","jlamb",0.14140443815786
"ITP","jpoul",0.40014588781909
"ITP","jeggs",0.00805424075428007
"ITP","jmilk",0.00859085347854993
"ITP","jbarl",7.15169784992753E-6
"ITP","jmaiz",7.69392840993532E-6
"ITP","jmill",0.58
"ITP","jrice",0.01071406139431
"ITP","jwhea",6.79887847621075E-6
